id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL,source_file,combined_timestamp
61,"@SolanaRules @justinbaragona There is no thimerosal in any vaccines now, except the seasonal flu vaccine, and a thimerosal-free version is available.",https://x.com/ManicZebra/status/1852125161933185514,tweet,ManicZebra 🏳️‍🌈🏳️‍⚧️🏴‍☠️,@ManicZebra,Izzy Canyon,"@SolanaRules,@justinbaragona",,0,0,0,1,19,0,2024-10-31 16:07:04,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
62,@VigilantFox The sickest I’ve ever been was the flu vaccine in 1998. Never ever again,https://x.com/GirlMom2x/status/1852124785003892860,tweet,HillNo! 🇺🇸,@GirlMom2x,United States,@VigilantFox,,1,0,2,5,332,0,2024-10-31 16:05:34,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
63,"A flu vaccine doesn’t always prevent flu, but it can reduce its wildest symptoms. Ask your child’s health care provider about a flu vaccine! #FightFlu #CDC #PublicHealth https://t.co/InSu3Rr0MK  @omaha_scanner  @OWHnews @ChildrensNE @OmahaPubSchool @unmc https://t.co/pNWsQsc57O",https://x.com/HealthDouglasCo/status/1852124643299152364,tweet,Douglas County Health Department,@HealthDouglasCo,"Douglas County, Nebraska","@omaha_scanner,@OWHnews,@ChildrensNE,@OmahaPubSchool,@unmc","#FightFlu,#CDC,#PublicHealth",0,0,0,2,180,0,2024-10-31 16:05:00,https://pbs.twimg.com/media/GarrrD-WgAAPtVB.jpg,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
64,@gbosslet I got my 2nd shingles vaccine and my flu vaccine today. Arm is feeling a little spicy but I know the vaccine is working!,https://x.com/jennifersryan/status/1852122938000003074,tweet,Jennifer,@jennifersryan,"Columbus, IN",@gbosslet,,0,0,0,1,70,0,2024-10-31 15:58:13,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
65,"@VPrasadMDMPH The irony is that Osterholm was intellectually honest when it came to the flu vaccine. 

Pre COVID his entire career was dedicated to ineffective flu vaccine chicken little. 

https://t.co/ktiizgXE4V",https://x.com/LordMandrake3/status/1852122289749512287,tweet,Lord Mandrake,@LordMandrake3,,@VPrasadMDMPH,,0,0,0,0,36,0,2024-10-31 15:55:39,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
66,"Flu vaccine is garbage and a scam....
#WTFequalsWhatTheFlu
#cdc #flu #flushots

https://t.co/ckm2h9S5zu",https://x.com/ChampionCitizen/status/1852122138964120053,tweet,ChampionCitizen,@ChampionCitizen,"ÜT: 38.761326,-77.581901",,"#WTFequalsWhatTheFlu,#cdc,#flu,#flushots",0,0,0,1,11,0,2024-10-31 15:55:03,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
67,@ElieNYC What a dipshit. I got sick too. But I didn’t get Covid. And I didn’t die. He really doesn’t understand how vaccines work?? Did he never get a flu vaccine as a kid?? This is just dumb.,https://x.com/RexChapman/status/1852120331080863903,tweet,Rex Chapman🏇🏼,@RexChapman,Phoenix/Lexington,@ElieNYC,,123,3,154,2523,42671,7,2024-10-31 15:47:52,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
68,"The Ad Council, AMA, and CDC launched new creative ads for this season’s Get My Flu shot campaign. The campaign aims to increase awareness about the importance of getting a #flu vaccine to protect yourself and your loved ones. More here: https://t.co/Hf1H0IkuL9 https://t.co/mm09vc1XCw",https://x.com/CDCFlu/status/1852116929126748321,tweet,CDC Flu,@CDCFlu,"Atlanta, GA",,#flu,0,0,0,5,1426,0,2024-10-31 15:34:21,https://pbs.twimg.com/media/GbQKg2lXMAATFPl.jpg,https://video.twimg.com/amplify_video/1852116843353214977/vid/avc1/720x720/TYhKj5lPMLqBhgM4.mp4?tag=14,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
69,Happy halloween 🎃 3rd photo (got my flu vaccine) HAHAHAHAHHAAH https://t.co/tyb2CsNBRA,https://x.com/nikoypaulino/status/1852116565380207005,tweet,Nikk Pau Barril,@nikoypaulino,,,,0,0,0,0,18,0,2024-10-31 15:32:54,"https://pbs.twimg.com/media/GbQKMJtXYAA6e1c.jpg,https://pbs.twimg.com/media/GbQKMJvWwAArNkl.jpg,https://pbs.twimg.com/media/GbQKMJtXAAAQU0v.jpg,https://pbs.twimg.com/media/GbQKMJvXIAAmggt.jpg",,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
70,flu vaccine got hands not gonna lie,https://x.com/spinxllx/status/1852115138020806966,tweet,𝖊𝖘𝖍,@spinxllx,going insane,,,0,0,0,2,67,0,2024-10-31 15:27:14,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
71,"Children's flu vaccine

This flu season, all children age 2 to 17 will be offered the nasal flu vaccine for free.

https://t.co/uTyZKTTiFH https://t.co/3t27fdbEoM",https://x.com/Lawyerkimdang/status/1852114858357199140,tweet,Lawyer Kim,@Lawyerkimdang,,,,0,0,0,0,2,0,2024-10-31 15:26:07,https://pbs.twimg.com/media/GbQIjzYakAELX_S.jpg,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
72,@RealJamesWoods He enforces that these innocent children get the Fauci/Flu vaccine or they will die and then he sucks on the toes of this child.,https://x.com/ndiane630/status/1852114034704760958,tweet,Diane Newell,@ndiane630,,@RealJamesWoods,,0,0,0,0,2,0,2024-10-31 15:22:51,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
73,"@Imakesensealot @Graciously1ofem @offgridmeta Then why are we looking at a chart with spread down 100%. Vaccines changed for the mRNA vaccines as they lied to us about the effecasity.

You know there is no flu vaccine right? They call it a flu shot",https://x.com/notshar68948955/status/1852112541024931965,tweet,not sharing,@notshar68948955,,"@Imakesensealot,@Graciously1ofem,@offgridmeta",,1,0,0,0,23,0,2024-10-31 15:16:55,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
74,Even if you go by the VAERS numbers (which are terribly underreported) the Covid vax is the most deadly in history. They recalled the swine flu vaccine after 33 people died. Even the HHS has admitted that thousands of people have died because of the Covid vaccine. There’s a reason Pfizer was in court trying to get all of the information on the vax suppressed for 75 years.,https://x.com/StaciBryant133/status/1852111154182492296,tweet,Staci Bryant,@StaciBryant133,USA,"@ConMenThoughts,@RealCandaceO",,0,0,0,0,19,0,2024-10-31 15:11:24,https://pbs.twimg.com/media/GbQFRyPX0AAPOCU.jpg,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
75,Avy had his #fluvaccine today and got this sticker at @ElmswoodSurgery 😊 https://t.co/ftUVpghMRa,https://x.com/chitraacharya/status/1852109973679149466,tweet,Dr Chitra Acharya,@chitraacharya,"Nottingham, England",@ElmswoodSurgery,#fluvaccine,0,0,0,0,78,0,2024-10-31 15:06:42,https://pbs.twimg.com/media/GbQENFfWcAAG5dB.jpg,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
76,Low COVID and Flu Vaccine Uptake Among Risk Groups in Europe https://t.co/dYm4krIpn3,https://x.com/masia_perales/status/1852109325948359108,tweet,Teresa Masia Perales,@masia_perales,,,,0,0,0,0,1,0,2024-10-31 15:04:08,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
77,"FLU SEASON IS HERE! Volunteers needed for a Flu Vaccine Study
.
Call 520-257-3881 or click the link below to learn more: 
https://t.co/Yw3tR9dtX0

@DelSolResearch
#paidstudy #fluvaccine #ad https://t.co/f0clUkEVOY",https://x.com/whatsuptucson/status/1852108437359845476,tweet,Whats Up Tucson,@whatsuptucson,"Tucson, Arizona",@DelSolResearch,"#paidstudy,#fluvaccine,#ad",0,0,0,2,2585,0,2024-10-31 15:00:36,https://pbs.twimg.com/media/GbQCzyVXgAAuB9U.jpg,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
78,"The first letter compared 25,000 lots of COVID vaccine to 22,000 lots of flu vaccine. 1 COVID lot had 5,297 adverse reactions associated with it. The worst flu lot had a 137.",https://x.com/peterperricard/status/1852107571873583557,tweet,Peter Perricard,@peterperricard,,,,1,0,33,69,6123,16,2024-10-31 14:57:10,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
79,@FionaMattatall Stuff your flu vaccine up your ass,https://x.com/BlairZingle/status/1852106677904081149,tweet,Blair Zingle,@BlairZingle,Edmonton,@FionaMattatall,,13,2,0,0,3043,1,2024-10-31 14:53:37,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
80,@NMoonitz @EpiEllie There you go. Such a great understanding of RNA viruses and all of the various strains that we have that our immune system can't recognize since there was no exposure yet. They probably think that the flu vaccine updates each year are just for fun.,https://x.com/CatDr66/status/1852106114080428308,tweet,Dr. Becky Morrow,@CatDr66,Pittsburgh PA region,"@NMoonitz,@EpiEllie",,0,0,0,4,280,0,2024-10-31 14:51:22,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
81,"@Karen31332753 @Saffiya_Khan1 @Dr_BellaR @Keir_Starmer Masks would reduce flu deaths too, and NHS waiting lists. It would be good if Labour had extended the availability of the flu vaccine but it didn’t. Do you have good private health insurance? Because if you don’t I hope you don’t mind waiting a long time or dying in a corridor.",https://x.com/running4rights/status/1852105515389550620,tweet,Mary 🧡🇬🇧🇪🇺🇫🇷🇧🇴😷💉x6,@running4rights,Bye bye Woking; hello Annecy,"@Karen31332753,@Saffiya_Khan1,@Dr_BellaR,@Keir_Starmer",,0,0,1,7,112,0,2024-10-31 14:48:59,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
82,"@basedbogwizard Novavax is designed like the annual flu vaccine, so it has protein subunits from COVID (JN.1 strain this year) that help your body ID the virus. I'm sure if the difference matters to most people, but my rheum recommended it after I said I didn't have any side effects post Pfizer.",https://x.com/sphingogo/status/1852104421242556732,tweet,Sphingogo,@sphingogo,Snoozeville,@basedbogwizard,,1,0,0,1,39,0,2024-10-31 14:44:39,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
83,"Happy Halloween! This spooky season, we're providing free flu shots, because there's nothing spookier than getting sick from the flu. Sign up for a flu vaccine appointment slot between 12-3pm this Saturday (11/2) at https://t.co/uH7AlV6VBH. 🎃💉👻😷 https://t.co/Y6slyBnCGv",https://x.com/raisinghealth_/status/1852102067483038026,tweet,RaisingHealth,@raisinghealth_,"Brooklyn, NY",,,1,0,0,0,12,0,2024-10-31 14:35:17,https://pbs.twimg.com/media/GbP9A30WYAAaUvx.jpg,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
84,"Pregnant? 

Get your free flu vaccine anytime during your pregnancy or while breastfeeding. It's safe and protects you and your baby from serious illness. 

Talk to your midwife about other recommended vaccines during pregnancy. 

Find out more at: https://t.co/JCQT5iOcvL https://t.co/e1aecpgJt6",https://x.com/Gateshead_NHS/status/1852096972137611527,tweet,Gateshead Health NHS Foundation Trust,@Gateshead_NHS,Gateshead,,,0,0,0,0,207,0,2024-10-31 14:15:03,https://pbs.twimg.com/media/GbP4YFMXsAA0bPM.jpg,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
85,"COVID-19 Vaccine ✅
Flu Vaccine ✅
Scary Costume ✅
Happy Halloween! 🎃 Stay Safe! https://t.co/BcE8tH5GMy",https://x.com/twpiggott/status/1852092118933639441,tweet,Thomas Piggott MD PhD,@twpiggott,Nogojiwanong (Peterborough),,,25,8,17,363,8118,0,2024-10-31 13:55:46,https://pbs.twimg.com/media/GbPz8VEXcAID9q7.jpg,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
86,"Fewer than one in six health care personnel working in acute care hospitals &amp; nursing homes received an updated COVID-19 vaccine during 2023-24, and fewer than half of HCP working in nursing homes received a flu vaccine. #TuckerCarlson #JimmyDorn #Vaxxed",https://x.com/RogueZebraTMR/status/1852085912617787539,tweet,RogueZebra,@RogueZebraTMR,,,"#TuckerCarlson,#JimmyDorn,#Vaxxed",0,0,0,0,8,0,2024-10-31 13:31:06,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
87,"@jean88302 @bkharrellauthor @kaitlancollins The CDC wants three covid for children/babies now on the schedule.   The issue is it’s not NEEDED. And Drs and nurses pressure parents and also some are dropping you for not doing some.  Sorry Hep B at birth not needed,  covid, chicken pox. Flu vaccine.  They pressure everyonr",https://x.com/awesome_apes/status/1852085619255541899,tweet,April LeMay,@awesome_apes,,"@jean88302,@bkharrellauthor,@kaitlancollins",,0,0,0,0,13,0,2024-10-31 13:29:56,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
88,"DON’T FORGET!
The last FREE community flu vaccine clinic is happening tomorrow, Friday, November 1 from 11am to 1pm in the Meeting Hall. Reservations are not required but participants must be 18 years or older. For questions, please call 847-437-0300. https://t.co/xDgLp7mi3k",https://x.com/EGTownship/status/1852084357726638438,tweet,Elk Grove Township,@EGTownship,"Elk Grove Village, IL",,,0,0,0,0,36,0,2024-10-31 13:24:55,https://pbs.twimg.com/media/GbPs6BgWcAArHaR.jpg,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
89,@DianaT192 Some of health care workers told our coworkers about the shot. They did not listen. And we had to fight not to take the shot &amp; to keep our jobs. I still to this day tell people not to take it and not to take that new flu vaccine. But most of them still laugh at me.,https://x.com/rhon84693/status/1852084172829134934,tweet,Rhonda Poole,@rhon84693,,@DianaT192,,2,0,1,2,184,0,2024-10-31 13:24:11,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
90,The sickest I've ever been in my life is when I took the flu vaccine (H1N1) back in 2010. I haven't been that sick since. Never again.,https://x.com/BrentJGonzales/status/1852083016904098012,tweet,Brenton James Gonzales,@BrentJGonzales,Commiefornia,,,0,0,0,0,10,0,2024-10-31 13:19:35,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
91,"@Cernovich Basically her: ""I follow the science.""  (Does she not know that the majority of 18 unders did NOT get the Covid vaccine, and do not get the flu vaccine, nor the hep-C vaccine and...still alive. Not flooding ICU floors. How is that even possible...?) https://t.co/p5qhfi3QiD",https://x.com/BRICbreaker/status/1852082710325461119,tweet,Kenneth 老百姓 Rapoza,@BRICbreaker,"Beach, Rivers & Farmland",@Cernovich,,0,0,0,0,24,0,2024-10-31 13:18:22,https://pbs.twimg.com/tweet_video_thumb/GbPrZ_fXUAIy47f.jpg,https://video.twimg.com/tweet_video/GbPrZ_fXUAIy47f.mp4,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
92,At 8 years old I thought to myself “why do I get sick after I get the flu vaccine” and then I said to myself “maybe it gives you a tiny bit of the virus so your body knows how to fight it off and then your better off after”,https://x.com/SportsPhilly40/status/1852079370963173526,tweet,"Joel2Real, PhrillySmorts40 🍁🍁🍁🥮🍂🍁🥮",@SportsPhilly40,Lol,,,0,0,1,1,68,0,2024-10-31 13:05:06,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
93,St. Martin News Network - CPS reminds persons to get their seasonal flu vaccine. https://t.co/vJ1yEtT0kX,https://x.com/bibi_hodge/status/1852079203027456074,tweet,Bibi Hodge Shaw,@bibi_hodge,,,,0,0,0,0,3,0,2024-10-31 13:04:26,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
94,@TheHannaRay Yay...it's flu vaccine time...good call.,https://x.com/skippy31415/status/1852070507019145367,tweet,A C,@skippy31415,,@TheHannaRay,,0,0,0,1,35,0,2024-10-31 12:29:53,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
95,"@NeurologistMom My kid felt great - no symptoms- for 3 days after his flu vaccine. Mind you, his symptoms came back on the 4th day after he retriggered it by sitting still for too long.",https://x.com/CovidCanada1/status/1852067758558638157,tweet,Covid Canada,@CovidCanada1,,@NeurologistMom,,0,0,0,3,154,1,2024-10-31 12:18:58,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
96,"INTRANASAL LIVE VIRUS FLU VACCINE...

Span has begun vaccinating young children in schools with the ""Flu Mist"" intranasal product.

This is a LIVE VIRUS replication competent flu vaccine.

Studies included in the package insert (link below) show:

*flu virus replication in the nasal tract

*shedding of live flu virus for up to 4 weeks post ""vaccination""

*flu virus transmission in clinical trials, from vaccinated to unvaccinated subjects. 

(link in comments)",https://x.com/HopeRising19/status/1852066741905768717,tweet,NZ and the MRNA,@HopeRising19,New Zealand ,,,2,2,0,2,651,0,2024-10-31 12:14:55,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
97,"@Izziebettz2 @RpsAgainstTrump @atrupar @JonahDispatch I still think RFK Jr though is doing harm when it comes to his ridiculous anti-vax crusade, to be clear. Heck, my kids and I just got our covid and flu vaccine boosters this past Saturday.",https://x.com/EMmommanuke/status/1852064031411970229,tweet,ElizabethM💙,@EMmommanuke,1 of those purple states,"@Izziebettz2,@RpsAgainstTrump,@atrupar,@JonahDispatch",,0,0,0,1,20,0,2024-10-31 12:04:09,,,TwiBot-undefined-20241101_032541.csv,2024-11-01 16:35:38.823617
